,Problem,correct,category,option_a,option_b,option_c,option_d,option_e
1657,"a lady grows cauliflower in her garden that is in the shape of a square . each cauliflower takes 1 square foot of area in her garden . this year , she has increased her output by 401 cauliflower when compared to last year . the shape of the area used for growing the cauliflower has remained a square in both these years . how many cauliflowers did she produce this year ?",d,geometry, 44001 , 44000 , 40400 , 40401 , can not be determined 
1658,a box measuring 27 inches long by 15 inches wide by 6 inches deep is to be filled entirely with identical cubes . no space is to be left unfilled . what is the smallest number of cubes that can accomplish this objective ?,a,geometry, 90', 180', 210', 240', 864'] 
1659,the number 130 can be written as the sum of the squares of 2 different positive integers . what is the sum of these 2 integers ?,d,geometry, 17 , 16 , 15 , 14 , 13 
1660,the size of a flat - screen tablet is given as the length of the screen ’ s diagonal . how many square inches greater is the screen of a square 8 - inch flat - screen tablet than a square 7 - inch flat - screen tablet ?,d,geometry, 7.6 , 7.3 , 7.2 , 7.5 , 8.0 
1661,the radius of a sphere is increased by 10 % . the surface area increases by ?,a,geometry, 21 %', 31 %', 41 %', 51 %', none of these'] 
1662,the parameter of a square is equal to the perimeter of a rectangle of length 7.5 cm and breadth 6.5 cm . find the circumference of a semicircle whose diameter is equal to the side of the square . ( round off your answer to two decimal places ) ?,d,geometry, 10.2 , 10.27 , 10.23 , 10.21 , 10.25 
1663,what is the area of a square field whose diagonal of length 28 m ?,e,geometry, 288 , 289 , 200 , 112 , 392 
1664,"the length of rectangle is thrice its breadth and its perimeter is 80 m , find the area of the rectangle ?",a,geometry, 360 , 376 , 299 , 276 , 111 
1665,"milk is poured from a full rectangular container with dimensions 4 inches by 9 inches by 10 inches into a cylindrical container with a diameter of 6 inches . if the milk does not overflow , how many inches high will the milk reach ?",c,geometry, 60 / π', 24', 40 / π', 10', 3 π'] 
1666,the diameter of a cylindrical tin is 4 cm and height is 5 cm . find the volume of the cylinder ?,c,geometry, 33 , 45 , 20 , 77 , 21 
1667,"the length of a rectangle is halved , whileits breadth is tripled . wat is the % change in area ?",c,geometry, 40 % , 45 % , 50 % , 65 % , 70 % 
1668,a 45 ° - 45 ° - 90 ° right triangle has hypotenuse of length h . what is the area of the triangle e in terms of h ?,e,geometry, h / √ 2', h / 2', h / 4', ( h ) ^ 2', ( h ) ^ 2 / 4'] 
1669,"the length of a rectangular plot is thrice its width . if the area of the rectangular plot is 675 sq meters , then what is the width ( in meters ) of the rectangular plot ?",b,geometry, 12 , 15 , 18 , 21 , 24 
1670,"one side of a rectangle is 3 cm shorter than the other side . if we increase the length of each side by 1 cm , then the area of the rectangle will increase by 14 cm 2 . find the lengths of all sides .",e,geometry, 10 and 3 , 7 and 10 , 10 and 7 , 3 and 10 , 8 and 5 
1671,"square abcd is the base of the cube while square efgh is the cube ' s top face such that point e is above point a , point f is above point b etc . what is the distance between the midpoint of edge ab and the midpoint of edge eh if the area of square abcd is 2 ?",d,geometry, 1 / sqrt 2', 1', sqrt 2', sqrt 3', 2 sqrt 3'] 
1672,"right triangle pqr is to be constructed in the xy - plane so that the right angle is at p and pr is parallel to the x - axis . the x and y coordinates of p , q and r are to be integers that satisfy the inequalitites - 4 ≤ x ≤ 5 and 6 ≤ y ≤ 16 . how many different triangles with these properties could be constructed ?",c,geometry, 110 , 1100 , 9900 , 10000 , 12100 
1673,"abcd is a square . e , f , g , h is the midpoint of the sides of square . j and k is the midpoint of the sides hg and fg . l is a point on sides ef such that lf = 1 / 3 ef . find the ratio of area of triangle jkl to the area of square abcd .",d,geometry, 5 : 46', 5 : 44', 4 : 48', 5 : 48', 5 : 4'] 
1674,"if the sum of a number and its square is 20 , what is the number ?",d,geometry, 15 , 26 , 28 , 4 , none of these 
1675,"a rectangular field is to be fenced on three sides leaving a side of 20 feet uncovered . if the area of the field is 440 sq . feet , how many feet of fencing will be required ?",c,geometry, 34 , 40 , 64 , 88 , 92 
1676,"the length of a rectangle is two - fifths of the radius of a circle . the radius of the circle is equal to the side of the square , whose area is 3600 sq . units . what is the area ( in sq . units ) of the rectangle if the rectangle if the breadth is 10 units ?",a,geometry, 240 , 250 , 260 , 270 , 280 
1677,"a certain rectangular window is four times as long as it is wide . if its perimeter is 50 feet , what are its dimensions in terms of length by width ?",c,geometry, 12 by 2 , 11 by 3 , 20 by 5 , 10 by 4 , 9 by 3 
1678,in a certain parallelogram the degree measure of one angle exceeds that of the other by 50 what is the degree measure of the smaller angle ?,a,geometry, 65 , 80 , 85 , 90 , 95 
1679,"a squirrel runs up a cylindrical post , in a perfect spiral path making one circuit for each rise of 4 feet . how many feet does the squirrel travels if the post is 16 feet tall and 3 feet in circumference ?",a,geometry, 12 , 13 , 14 , 15 , 16 
1680,"a rectangular parking space is marked out by painting three of its sides . if the length of the unpainted side is 99 feet , and the sum of the lengths of the painted sides is 37 feet , find out the area of the parking space in square feet ?",a,geometry, 126 sq . ft', 64 sq . ft', 100 sq . ft', 120 sq . ft', 140 sq . ft'] 
1681,"a rectangular floor that measures 6 meters by 8 meters is to be covered with carpet squares that each measure 2 meters by 2 meters . if the carpet squares cost $ 12 apiece , what is the total cost for the number of carpet squares needed to cover the floor ?",e,geometry, $ 200 , $ 240 , $ 480 , $ 960 , $ 144 
1682,"if anangletis defined as 1 percent of 1 degree , then how many anglets are there in a fifth circle ?",b,geometry, 0.36 , 7200 , 360 , 3, 36
1683,the area of a square is equal to five times the area of a rectangle of dimensions 25 cm * 5 cm . what is the perimeter of the square ?,a,geometry, 100 , 800 , 500 , 600 , 700 
1684,what is the smallest positive integer that can be multiplied by 432 to make it a perfect square ?,b,geometry, 2 , 3 , 5 , 7 , 11 
1685,the perimeters of 2 squares are 60 cm and 48 cm . find the perimeter of a third square whose area is equal to the difference of the areas of the two squares ?,c,geometry, 20 cm', 28 cm', 36 cm', 48 cm', 40 cm'] 
1686,"a specialized type of sand consists of 40 % mineral x by volume and 60 % mineral y by volume . if mineral x weighs 4 grams per cubic centimeter and mineral y weighs 3 grams per cubic centimeter , how many grams does a cubic meter of specialized sand combination weigh ? ( 1 meter = 100 centimeters )",b,geometry, 5 , 2 , 55, 28, 280'] 
1687,the edge of a cube is 2 a cm . find its surface ?,d,geometry, 23 a 2 cm 2 , 84 a 2 cm 2 , 64 a 2 cm 2 , 24 a 2 cm 2 , 14 a 2 cm 2 
1688,a paper is in a square form whose one side is 20 cm . two semi circles are drawn on its opposites as diameters . if these semi circles are cut down what is the area of the remaining paper ?,c,geometry, 8.76', 8.79', 8.75', 8.74', 8.72'] 
1689,the perimeter of a triangle is 48 cm and the inradius of the triangle is 2.5 cm . what is the area of the triangle ?,e,geometry, 87 cm 2 , 28 cm 2 , 98 cm 2 , 26 cm 2 , 60 cm 2 
1690,"the slant height of a cone is 20 cm and radius of the base is 10 cm , find the curved surface of the cone .",e,geometry, 330 , 159 , 150 , 200 , 628 
1691,"a right triangle aec has to be constructed in the xy - plane so that the right angle is at a and ae is parallel to x axis . the coordinates of a , e and c are integers and satisfy the inequalities - 1 ≤ x ≤ 7 and 1 ≤ y ≤ 7 . how many different triangles can be constructed with these properties ?",d,geometry, 63 , 336 , 567 , 3024 , 5040 
1692,"if the volume of the cube is 729 , then the surface area of the cube will be",a,geometry, 486', 255', 2866', 265', 872'] 
1693,"when the circumference and area of a circle are numerically equal , then the diameter is numerically equal to",c,geometry, area', circumference', 4', 2 π', none of these'] 
1694,find the circumference and area of radius 6 cm .,a,geometry, 113 cm ²', 144 cm ²', 154 cm ²', 184 cm ²', 194 cm ²'] 
1695,the ratio of the area of a square to that of the square drawn on its diagonal is ?,d,geometry, 2 : 5', 3 : 4', 3 : 5', 1 : 2', 2 : 3'] 
1696,"a rectangular floor that measures 8 meters by 10 meters is to be covered with carpet squares that each measure 2 meters by 2 meters . if the carpet squares cost $ 10 apiece , what is the total cost for the number of carpet squares needed to cover the floor ?",a,geometry, $ 200 , $ 240 , $ 480 , $ 960 , $ 1
1697,one side of a rectangular field is 15 m and one of its diagonals is 17 m . find the area of the field in meter square,c,geometry, 100 , 110 , 120 , 130 , 140 
1698,a picture is copied onto a sheet of paper 8.5 inches by 10 inches . a 1.5 inch margin is left all around . what area in square inches does the picture cover ?,e,geometry, 76', 65', 59.5', 49', 38.5'] 
1699,"a tailor trims 4 feet from opposite edges of a square piece of cloth , and 3 feet from the other two edges . if 120 square feet of cloth remain , what was the length of a side of the original piece of cloth ?",a,geometry, 18', 20', 24', 26', 40'] 
1700,"the size of a television screen is given as the length of the screen ' s diagonal . if the screens were flat , then the area of a square 20 - inch screen would be how many square inches greater than the area of a square 18 - inch screen ?",d,geometry, 2 , 4 , 16 , 38 , 40 
1701,a rectangle has a perimeter of 176 inches . the length of the rectangle is 8 inches more than its width . what is the area of the rectangle ?,b,geometry, 1, 1, 1, 2, none of these'] 
1702,what is the area of an obtuse angled triangle whose two sides are 8 and 12 and the angle included between the two sides is 150 o ?,a,geometry, 24 sq units', 48 sq units', 24 under root 3', 48 under root 3', such a triangle does not exist'] 
1703,if abc is a quarter circle and a smaller circle is inscribed in it ; if radius of quarter circle is 1.414 units . find the radius of smaller circle,a,geometry, 0.586', 0.687', 0.784', 0.874', 0.974'] 
1704,a rectangular paper when folded into two congruent parts had a perimeter of 34 cm foer each part folded along one set of sides and the same is 38 cm . when folded along the other set of sides . what is the area of the paper ?,a,geometry, 140', 388', 238', 119', 112'] 
1705,a 6 by 8 rectangle is inscribed in circle . what is the circumference of the circle ?,b,geometry, 5 π , 10 π , 15 π , 20 π , 25 π 
1706,how many odd numbers between 10 and 1600 are the squares of integers ?,d,geometry, 9 , 12 , 15 , 18 , 21 
1707,what will be the percentage increase in the area of the cube ' s surface if each of the cube ' s edges grows by 30 % ?,b,geometry, 70 %', 69 %', 80 %', 82 %', 55 %'] 
1708,"the slant height of a cone is 13 cm and radius of the base is 9 cm , find the curved surface of the cone ?",a,geometry, 367 , 378 , 365 , 26 , 28 
1709,"if the diameter of circle r is 60 % of the diameter of circle s , the area of circle r is what percent of the area of circle s ?",c,geometry, 50 %', 46 %', 36 %', 26 %', 38 %'] 
1710,"the ratio , by volume , of soap to alcohol to water in a certain solution is 2 : 50 : 100 . the solution will be altered so that the ratio of soap to alcohol is doubled while the ratio of soap to water is halved . if the altered solution will contain 100 cubic centimeters of alcohol , how many cubic centimeters of water will it contain ?",e,geometry, 50 , 200 , 400 , 625 , 800 
1711,the area of sector of a circle whose radius is 12 metro and whose angle at the center is 30 еў is ?,c,geometry, 35 m 2 , 36 m 2 , 37 m 2 , 38 m 2 , 40 m 2 
1712,"if the volume and surface area of a sphere are numerically the same , then its radius is : ?",e,geometry, 2', 4', 1', 5', 3'] 
1713,"the length of a rectangle is increased to 2 times its original size and its width is increased to 3 times its original size . if the area of the new rectangle is equal to 1800 square meters , what is the area of the original rectangle ?",a,geometry, 300 square meters', 400 square meters', 500 square meters', 600 square meters', 700 square meters'] 
1714,"a circle in the coordinate plane passes through points ( - 3 , - 2 ) and ( - 1 , - 4 ) . what is the smallest possible area of that circle ?",e,geometry, 13 π', 26 π', 262 √ π', 52 π', 4 π'] 
1715,"carol and jordan draw rectangles of equal area . if carol ' s rectangle measures 12 inches by 15 inches and jordan ' s rectangle is 9 inches long , how wide is jordan ' s rectangle , in inches ?",d,geometry, 17 , 18 , 19 , 20 , 21 
1716,what should be added to 5021 so that it may become a perfect square ?,a,geometry, 20 , 23 , 26 , 27 , 29 
1717,find the surface area of a 10 cm * 4 cm * 3 cm brick .,d,geometry, 154 cm square', 156 cm square', 160 cm square', 164 cm square', none of these'] 
